"latitude","longitude","co2"
61.5,213.75,0.0006195387
61.5,214.5,0.00061955635
61.5,215.25,0.0006195373
61.5,216,0.0006195152
61.5,216.75,0.0006194632
61.5,217.5,0.00061940623
61.5,218.25,0.0006193354
61.5,219,0.0006192816
61.5,219.75,0.000619226
61.5,220.5,0.0006192208
61.5,221.25,0.0006192152
61.5,222,0.00061926653
61.5,222.75,0.0006193091
61.5,223.5,0.00061936275
61.5,224.25,0.0006193724
61.5,225,0.0006193693
61.5,225.75,0.00061926164
61.5,226.5,0.000619138
61.5,227.25,0.000618869
61.5,228,0.00061859586
61.5,228.75,0.0006182061
61.5,229.5,0.00061782193
61.5,230.25,0.00061740435
61.5,231,0.00061702525
61.5,231.75,0.0006166463
61.5,232.5,0.0006163298
61.5,233.25,0.00061605795
61.5,234,0.0006158854
61.5,234.75,0.00061574846
61.5,235.5,0.0006156774
61.5,236.25,0.0006156528
61.5,237,0.00061566
61.5,237.75,0.0006157124
61.5,238.5,0.0006157744
61.5,239.25,0.0006158706
61.5,240,0.0006159669
61.5,240.75,0.0006160662
61.5,241.5,0.00061615056
61.5,242.25,0.0006162187
61.5,243,0.000616238
61.5,243.75,0.0006162357
61.5,244.5,0.0006161427
61.5,245.25,0.000616038
61.5,246,0.0006158232
61.5,246.75,0.00061559636
61.5,247.5,0.00061531836
61.5,248.25,0.00061502925
61.5,249,0.0006147242
61.5,249.75,0.00061443564
61.5,250.5,0.00061414484
61.5,251.25,0.00061390747
61.5,252,0.000613672
61.5,252.75,0.000613516
61.5,253.5,0.0006133791
61.5,254.25,0.00061329553
61.5,255,0.0006132401
61.5,255.75,0.0006132112
61.5,256.5,0.00061319204
61.5,257.25,0.0006131781
61.5,258,0.00061316043
61.5,258.75,0.0006131423
61.5,259.5,0.00061312853
61.5,260.25,0.00061312306
61.5,261,0.0006131278
61.5,261.75,0.00061314885
61.5,262.5,0.0006131759
61.5,263.25,0.0006132337
61.5,264,0.00061330386
61.5,264.75,0.0006134202
61.5,265.5,0.00061356847
61.5,266.25,0.00061375694
61.5,267,0.00061397086
61.5,267.75,0.00061419513
61.5,268.5,0.00061438535
61.5,269.25,0.0006145658
61.5,270,0.0006146523
61.5,270.75,0.00061471725
61.5,271.5,0.0006147204
61.5,272.25,0.0006146954
61.5,273,0.000614645
61.5,273.75,0.0006145824
61.5,274.5,0.0006145149
61.5,275.25,0.0006144603
61.5,276,0.00061440794
61.5,276.75,0.0006143807
61.5,277.5,0.0006143605
61.5,278.25,0.00061435497
61.5,279,0.00061436085
61.5,279.75,0.00061437325
61.5,280.5,0.00061439804
61.5,281.25,0.0006144236
61.5,282,0.00061446015
61.5,282.75,0.000614495
61.5,283.5,0.00061453367
61.5,284.25,0.00061457354
61.5,285,0.00061461056
61.5,285.75,0.00061464094
61.5,286.5,0.0006146679
61.5,287.25,0.0006146817
61.5,288,0.0006146924
61.5,288.75,0.0006146922
61.5,289.5,0.00061468635
61.5,290.25,0.0006146702
61.5,291,0.0006146457
61.5,291.75,0.00061461225
61.5,292.5,0.0006145731
61.5,293.25,0.0006145293
61.5,294,0.00061449525
61.5,294.75,0.00061446644
61.5,295.5,0.0006144521
61.5,296.25,0.0006144475
61.5,297,0.00061444927
61.5,297.75,0.0006144532
61.5,298.5,0.000614454
61.5,299.25,0.00061444746
61.5,300,0.00061443815
61.5,300.75,0.00061443576
61.5,301.5,0.00061444397
61.5,302.25,0.0006144943
61.5,303,0.00061458215
61.5,303.75,0.0006147246
61.5,304.5,0.0006149288
61.5,305.25,0.000615172
61.5,306,0.00061546755
61.5,306.75,0.00061577413
61.5,307.5,0.00061608205
61.5,308.25,0.0006163693
61.5,309,0.00061660906
61.5,309.75,0.00061678584
61.5,310.5,0.00061691995
61.5,311.25,0.0006169933
61.5,312,0.00061705074
61.5,312.75,0.00061708974
61.5,313.5,0.0006171402
61.5,314.25,0.00061721494
61.5,315,0.0006173167
61.5,315.75,0.000617442
61.5,316.5,0.00061759405
61.5,317.25,0.0006177529
61.5,318,0.0006179092
61.5,318.75,0.0006180571
61.5,319.5,0.0006182097
61.5,320.25,0.0006183681
61.5,321,0.00061856984
61.5,321.75,0.00061881245
61.5,322.5,0.0006190959
61.5,323.25,0.00061941263
61.5,324,0.0006197301
61.5,324.75,0.0006199678
61.5,325.5,0.0006201628
61.5,326.25,0.00062020705
61.5,327,0.00062019436
61.5,327.75,0.00062009465
61.5,328.5,0.0006199775
61.5,329.25,0.0006198501
61.5,330,0.00061979383
61.5,330.75,0.00061976176
61.5,331.5,0.0006198067
61.5,332.25,0.00061985385
61.5,333,0.00061986403
61.5,333.75,0.0006197999
61.5,334.5,0.00061963196
61.5,335.25,0.0006193246
61.5,336,0.00061899936
61.5,336.75,0.0006186484
61.5,337.5,0.0006183403
61.5,338.25,0.00061818823
61.5,339,0.00061813125
61.5,339.75,0.0006182624
61.5,340.5,0.00061850325
61.5,341.25,0.0006188611
61.5,342,0.00061929977
61.5,342.75,0.0006197623
61.5,343.5,0.00062020676
61.5,344.25,0.0006206194
61.5,345,0.0006209356
61.5,345.75,0.00062121154
61.5,346.5,0.0006214153
61.5,347.25,0.0006215892
61.5,348,0.00062173285
61.5,348.75,0.00062183745
61.5,349.5,0.0006219294
61.5,350.25,0.00062196446
61.5,351,0.0006219729
61.5,351.75,0.0006219228
61.5,352.5,0.0006218108
61.5,353.25,0.0006216459
61.5,354,0.0006213778
61.5,354.75,0.0006210712
61.5,355.5,0.00062064716
61.5,356.25,0.00062020053
61.5,357,0.000619702
61.5,357.75,0.0006192279
61.5,358.5,0.0006188021
61.5,359.25,0.0006184999
60.75,0,0.0006183445
60.75,0.75,0.0006185015
60.75,1.5,0.00061869517
60.75,2.25,0.00061896024
60.75,3,0.00061921036
60.75,3.75,0.0006194447
60.75,4.5,0.0006196112
60.75,5.25,0.0006197432
60.75,6,0.0006197922
60.75,6.75,0.00061979797
60.75,7.5,0.0006197213
60.75,8.25,0.00061964156
60.75,9,0.0006195277
60.75,9.75,0.0006194257
60.75,10.5,0.00061933324
60.75,11.25,0.0006192749
60.75,12,0.00061923335
60.75,12.75,0.00061923865
60.75,13.5,0.0006192417
60.75,14.25,0.000619273
60.75,15,0.000619309
60.75,15.75,0.00061935117
60.75,16.5,0.00061939226
60.75,17.25,0.0006194387
60.75,18,0.0006194849
60.75,18.75,0.00061952707
60.75,19.5,0.0006195704
60.75,20.25,0.00061961304
60.75,21,0.00061965577
60.75,21.75,0.0006196956
60.75,22.5,0.0006197368
60.75,23.25,0.0006197712
60.75,24,0.00061980204
60.75,24.75,0.0006198102
60.75,25.5,0.0006198089
60.75,26.25,0.00061978085
60.75,27,0.00061974436
60.75,27.75,0.0006196868
60.75,28.5,0.0006196225
60.75,29.25,0.00061955437
60.75,30,0.0006194934
60.75,30.75,0.0006194276
60.75,31.5,0.0006193597
60.75,32.25,0.00061928213
60.75,33,0.0006191893
60.75,33.75,0.0006190793
60.75,34.5,0.0006189554
60.75,35.25,0.00061883003
60.75,36,0.0006186994
60.75,36.75,0.0006186017
60.75,37.5,0.0006185273
60.75,38.25,0.0006184949
60.75,39,0.0006184909
60.75,39.75,0.0006185225
60.75,40.5,0.0006185827
60.75,41.25,0.00061865326
60.75,42,0.0006187357
60.75,42.75,0.0006188183
60.75,43.5,0.0006189014
60.75,44.25,0.00061898277
60.75,45,0.0006190602
60.75,45.75,0.0006191351
60.75,46.5,0.0006192086
60.75,47.25,0.0006192789
60.75,48,0.00061934855
60.75,48.75,0.00061940687
60.75,49.5,0.00061945926
60.75,50.25,0.0006194913
60.75,51,0.0006195063
60.75,51.75,0.0006194962
60.75,52.5,0.0006194535
60.75,53.25,0.0006193948
60.75,54,0.00061929825
60.75,54.75,0.0006191889
60.75,55.5,0.0006190402
60.75,56.25,0.0006188716
60.75,57,0.00061865745
60.75,57.75,0.0006183863
60.75,58.5,0.0006180699
60.75,59.25,0.0006176598
60.75,60,0.00061722985
60.75,60.75,0.00061673776
60.75,61.5,0.0006162414
60.75,62.25,0.0006157772
60.75,63,0.00061536307
60.75,63.75,0.0006150115
60.75,64.5,0.00061475695
60.75,65.25,0.00061455567
60.75,66,0.00061446603
60.75,66.75,0.0006144031
60.75,67.5,0.0006143969
60.75,68.25,0.00061439717
60.75,69,0.0006144107
60.75,69.75,0.00061442575
60.75,70.5,0.0006144358
60.75,71.25,0.00061443954
60.75,72,0.000614443
60.75,72.75,0.00061444275
60.75,73.5,0.0006144425
60.75,74.25,0.00061444397
60.75,75,0.0006144483
60.75,75.75,0.0006144545
60.75,76.5,0.0006144609
60.75,77.25,0.00061446766
60.75,78,0.0006144677
60.75,78.75,0.0006144697
60.75,79.5,0.00061446684
60.75,80.25,0.00061446
60.75,81,0.00061445154
60.75,81.75,0.0006144394
60.75,82.5,0.00061442447
60.75,83.25,0.00061440177
60.75,84,0.00061437715
60.75,84.75,0.0006143398
60.75,85.5,0.0006143002
60.75,86.25,0.00061425084
60.75,87,0.00061419647
60.75,87.75,0.0006141358
60.75,88.5,0.0006140665
60.75,89.25,0.000613994
60.75,90,0.0006139107
60.75,90.75,0.00061382446
60.75,91.5,0.00061372906
60.75,92.25,0.0006136337
60.75,93,0.0006135381
60.75,93.75,0.0006134472
60.75,94.5,0.0006133616
60.75,95.25,0.0006132847
60.75,96,0.0006132091
60.75,96.75,0.0006131573
60.75,97.5,0.00061311835
60.75,98.25,0.00061311404
60.75,99,0.00061312073
60.75,99.75,0.00061315985
60.75,100.5,0.00061321445
60.75,101.25,0.00061327615
60.75,102,0.0006133348
60.75,102.75,0.00061339396
60.75,103.5,0.0006134423
60.75,104.25,0.00061349064
60.75,105,0.00061353657
60.75,105.75,0.00061358575
60.75,106.5,0.00061363727
60.75,107.25,0.0006136863
60.75,108,0.0006137303
60.75,108.75,0.00061376626
60.75,109.5,0.000613805
60.75,110.25,0.0006138752
60.75,111,0.0006139845
60.75,111.75,0.0006141428
60.75,112.5,0.00061434874
60.75,113.25,0.0006145975
60.75,114,0.00061485864
60.75,114.75,0.00061512087
60.75,115.5,0.0006152717
60.75,116.25,0.0006153754
60.75,117,0.0006153876
60.75,117.75,0.00061537744
60.75,118.5,0.0006153197
60.75,119.25,0.000615242
60.75,120,0.00061516
60.75,120.75,0.0006151189
60.75,121.5,0.00061511365
60.75,122.25,0.0006152218
60.75,123,0.00061537646
60.75,123.75,0.00061563647
60.75,124.5,0.00061591587
60.75,125.25,0.0006162037
60.75,126,0.0006163919
60.75,126.75,0.0006165534
60.75,127.5,0.0006165992
60.75,128.25,0.0006166419
60.75,129,0.000616651
60.75,129.75,0.00061669527
60.75,130.5,0.00061676744
60.75,131.25,0.0006168921
60.75,132,0.000617035
60.75,132.75,0.0006171925
60.75,133.5,0.0006173461
60.75,134.25,0.00061747886
60.75,135,0.0006176036
60.75,135.75,0.00061771873
60.75,136.5,0.0006178344
60.75,137.25,0.0006179429
60.75,138,0.0006180494
60.75,138.75,0.00061816024
60.75,139.5,0.00061828113
60.75,140.25,0.0006184153
60.75,141,0.00061857706
60.75,141.75,0.0006187447
60.75,142.5,0.00061892136
60.75,143.25,0.00061906927
60.75,144,0.00061920896
60.75,144.75,0.00061928923
60.75,145.5,0.0006193458
60.75,146.25,0.0006193315
60.75,147,0.00061928696
60.75,147.75,0.0006191751
60.75,148.5,0.00061904255
60.75,149.25,0.0006189002
60.75,150,0.0006188114
60.75,150.75,0.0006187338
60.75,151.5,0.00061869214
60.75,152.25,0.0006186482
60.75,153,0.00061861257
60.75,153.75,0.00061857555
60.75,154.5,0.0006185375
60.75,155.25,0.00061847625
60.75,156,0.0006184021
60.75,156.75,0.00061831245
60.75,157.5,0.0006182309
60.75,158.25,0.0006181851
60.75,159,0.0006181665
60.75,159.75,0.0006181819
60.75,160.5,0.0006182119
60.75,161.25,0.0006182542
60.75,162,0.0006182994
60.75,162.75,0.00061834673
60.75,163.5,0.0006183793
60.75,164.25,0.00061839836
60.75,165,0.0006183903
60.75,165.75,0.0006183669
60.75,166.5,0.00061831926
60.75,167.25,0.0006182694
60.75,168,0.0006182205
60.75,168.75,0.00061819365
60.75,169.5,0.00061817415
60.75,170.25,0.00061817025
60.75,171,0.0006181634
60.75,171.75,0.00061816507
60.75,172.5,0.0006181766
60.75,173.25,0.0006181931
60.75,174,0.000618226
60.75,174.75,0.000618266
60.75,175.5,0.0006183082
60.75,176.25,0.00061834586
60.75,177,0.00061836775
60.75,177.75,0.00061838166
60.75,178.5,0.0006183892
60.75,179.25,0.0006184061
60.75,180,0.00061842107
60.75,180.75,0.000618453
60.75,181.5,0.000618487
60.75,182.25,0.0006185312
60.75,183,0.0006185742
60.75,183.75,0.0006186156
60.75,184.5,0.0006186511
60.75,185.25,0.00061868003
60.75,186,0.0006186973
60.75,186.75,0.00061871693
60.75,187.5,0.0006187264
60.75,188.25,0.0006187369
60.75,189,0.00061874854
60.75,189.75,0.0006187659
60.75,190.5,0.00061878643
60.75,191.25,0.0006188133
60.75,192,0.0006188423
60.75,192.75,0.00061887584
60.75,193.5,0.00061891024
60.75,194.25,0.000618943
60.75,195,0.0006189728
60.75,195.75,0.00061900116
60.75,196.5,0.00061902666
60.75,197.25,0.00061905105
60.75,198,0.0006190726
60.75,198.75,0.0006190962
60.75,199.5,0.0006191213
60.75,200.25,0.0006191438
60.75,201,0.00061917026
60.75,201.75,0.00061919674
60.75,202.5,0.00061922334
60.75,203.25,0.00061924674
60.75,204,0.00061927334
60.75,204.75,0.0006192989
60.75,205.5,0.00061932136
60.75,206.25,0.00061933976
60.75,207,0.00061935425
60.75,207.75,0.0006193639
60.75,208.5,0.0006193718
60.75,209.25,0.00061937596
60.75,210,0.0006193794
60.75,210.75,0.00061938755
60.75,211.5,0.00061939633
60.75,212.25,0.0006194102
60.75,213,0.000619434
60.75,213.75,0.0006194635
60.75,214.5,0.0006195003
60.75,215.25,0.00061953394
60.75,216,0.0006195614
60.75,216.75,0.0006195628
60.75,217.5,0.0006195617
60.75,218.25,0.0006195288
60.75,219,0.0006194778
60.75,219.75,0.0006194127
60.75,220.5,0.0006193512
60.75,221.25,0.0006192915
60.75,222,0.0006192832
60.75,222.75,0.00061927165
60.75,223.5,0.00061930553
60.75,224.25,0.0006193412
60.75,225,0.00061939115
60.75,225.75,0.00061941304
60.75,226.5,0.0006194125
60.75,227.25,0.0006192912
60.75,228,0.00061917666
60.75,228.75,0.00061892474
60.75,229.5,0.00061862246
60.75,230.25,0.00061825645
60.75,231,0.0006178696
60.75,231.75,0.0006174582
60.75,232.5,0.00061708316
60.75,233.25,0.0006167054
60.75,234,0.0006164083
60.75,234.75,0.0006161559
60.75,235.5,0.000615975
60.75,236.25,0.000615825
60.75,237,0.0006157401
60.75,237.75,0.0006157185
60.75,238.5,0.00061571394
60.75,239.25,0.0006157582
60.75,240,0.0006158213
60.75,240.75,0.0006159191
60.75,241.5,0.0006160186
60.75,242.25,0.0006161238
60.75,243,0.00061619986
60.75,243.75,0.0006162669
60.75,244.5,0.0006162778
60.75,245.25,0.00061625964
60.75,246,0.00061612716
60.75,246.75,0.0006159903
60.75,247.5,0.0006157645
60.75,248.25,0.0006155059
60.75,249,0.00061521
60.75,249.75,0.00061490014
60.75,250.5,0.0006145787
60.75,251.25,0.0006142853
60.75,252,0.0006139873
60.75,252.75,0.0006137596
60.75,253.5,0.0006135647
60.75,254.25,0.0006134315
60.75,255,0.00061333406
60.75,255.75,0.00061328145
60.75,256.5,0.0006132557
60.75,257.25,0.0006132388
60.75,258,0.00061322143
60.75,258.75,0.0006132041
60.75,259.5,0.000613184
60.75,260.25,0.0006131681
60.75,261,0.0006131609
60.75,261.75,0.0006131674
60.75,262.5,0.0006131791
60.75,263.25,0.00061320636
60.75,264,0.0006132416
60.75,264.75,0.0006133154
60.75,265.5,0.0006133979
60.75,266.25,0.0006135304
60.75,267,0.00061370217
60.75,267.75,0.000613898
60.75,268.5,0.0006140999
60.75,269.25,0.0006143056
60.75,270,0.00061445346
60.75,270.75,0.0006145957
60.75,271.5,0.0006146653
60.75,272.25,0.0006146981
60.75,273,0.0006146984
60.75,273.75,0.0006146754
60.75,274.5,0.0006146338
60.75,275.25,0.00061457994
60.75,276,0.0006145268
60.75,276.75,0.0006144849
60.75,277.5,0.0006144505
60.75,278.25,0.0006144296
60.75,279,0.00061441754
60.75,279.75,0.00061441644
60.75,280.5,0.000614428
60.75,281.25,0.00061444106
60.75,282,0.0006144622
60.75,282.75,0.00061448774
60.75,283.5,0.0006145145
60.75,284.25,0.000614542
60.75,285,0.000614571
60.75,285.75,0.00061460014
60.75,286.5,0.00061462744
60.75,287.25,0.0006146491
60.75,288,0.00061466853
60.75,288.75,0.0006146759
60.75,289.5,0.0006146801
60.75,290.25,0.0006146697
60.75,291,0.0006146475
60.75,291.75,0.0006146118
60.75,292.5,0.00061456364
60.75,293.25,0.0006145094
60.75,294,0.000614461
60.75,294.75,0.00061441306
60.75,295.5,0.0006143842
60.75,296.25,0.0006143647
60.75,297,0.0006143544
60.75,297.75,0.00061434455
60.75,298.5,0.0006143352
60.75,299.25,0.00061432156
60.75,300,0.00061430456
60.75,300.75,0.00061429694
60.75,301.5,0.00061430334
60.75,302.25,0.0006143518
60.75,303,0.00061444525
60.75,303.75,0.0006145947
60.75,304.5,0.00061481877
60.75,305.25,0.0006150839
60.75,306,0.00061542273
60.75,306.75,0.0006157643
60.75,307.5,0.0006161182
60.75,308.25,0.0006164452
60.75,309,0.000616718
60.75,309.75,0.0006169171
60.75,310.5,0.00061706494
60.75,311.25,0.00061714044
60.75,312,0.0006171949
60.75,312.75,0.00061723357
60.75,313.5,0.0006172807
60.75,314.25,0.0006173598
60.75,315,0.00061745895
60.75,315.75,0.00061758276
60.75,316.5,0.0006177249
60.75,317.25,0.00061787583
60.75,318,0.0006180385
60.75,318.75,0.00061820354
60.75,319.5,0.0006183903
60.75,320.25,0.00061858946
60.75,321,0.00061884086
60.75,321.75,0.00061912544
60.75,322.5,0.0006194362
60.75,323.25,0.0006197398
60.75,324,0.00062003906
60.75,324.75,0.000620211
60.75,325.5,0.0006203544
60.75,326.25,0.000620336
60.75,327,0.00062026613
60.75,327.75,0.0006201322
60.75,328.5,0.0006200101
60.75,329.25,0.0006198899
60.75,330,0.00061985885
60.75,330.75,0.00061984337
60.75,331.5,0.000619875
60.75,332.25,0.0006198714
60.75,333,0.000619798
60.75,333.75,0.00061962975
60.75,334.5,0.00061934436
60.75,335.25,0.0006189571
60.75,336,0.00061854935
60.75,336.75,0.00061823847
60.75,337.5,0.0006180063
60.75,338.25,0.00061802025
60.75,339,0.00061813573
60.75,339.75,0.00061847636
60.75,340.5,0.0006189364
60.75,341.25,0.0006194539
60.75,342,0.00061994715
60.75,342.75,0.00062043814
60.75,343.5,0.00062080077
60.75,344.25,0.00062113424
60.75,345,0.0006213381
60.75,345.75,0.0006214909
60.75,346.5,0.00062160246
60.75,347.25,0.00062170124
60.75,348,0.00062177004
60.75,348.75,0.000621804
60.75,349.5,0.0006218398
60.75,350.25,0.00062181876
60.75,351,0.0006217561
60.75,351.75,0.0006216411
60.75,352.5,0.00062145607
60.75,353.25,0.0006212128
60.75,354,0.00062085065
60.75,354.75,0.0006204759
60.75,355.5,0.0006200149
60.75,356.25,0.00061956403
60.75,357,0.00061913015
60.75,357.75,0.0006187588
60.75,358.5,0.0006184888
60.75,359.25,0.0006184016
60,0,0.00061874045
60,0.75,0.0006189978
60,1.5,0.00061925285
60,2.25,0.0006195076
60,3,0.0006197056
60,3.75,0.0006198738
60,4.5,0.00061992527
60,5.25,0.00061994256
60,6,0.0006198921
60,6.75,0.00061980105
60,7.5,0.0006196902
60,8.25,0.0006195699
60,9,0.00061946147
60,9.75,0.0006193761
60,10.5,0.0006193276
60,11.25,0.00061929756
60,12,0.00061931903
60,12.75,0.00061935023
60,13.5,0.00061940186
60,14.25,0.0006194619
60,15,0.00061952515
60,15.75,0.0006195938
60,16.5,0.000619662
60,17.25,0.0006197307
60,18,0.00061979564
60,18.75,0.0006198577
60,19.5,0.00061991555
60,20.25,0.00061997253
60,21,0.0006200299
60,21.75,0.0006200857
60,22.5,0.0006201393
60,23.25,0.00062017975
60,24,0.0006202086
60,24.75,0.000620217
60,25.5,0.00062019593
60,26.25,0.00062015903
60,27,0.0006200799
60,27.75,0.0006199914
60,28.5,0.0006198859
60,29.25,0.0006197804
60,30,0.00061967457
60,30.75,0.0006195837
60,31.5,0.0006194954
60,32.25,0.0006194136
60,33,0.00061932363
60,33.75,0.0006192294
60,34.5,0.0006191086
60,35.25,0.00061898155
60,36,0.00061884255
60,36.75,0.00061871525
60,37.5,0.0006185935
60,38.25,0.0006185278
60,39,0.00061848405
60,39.75,0.00061848527
60,40.5,0.0006185218
60,41.25,0.00061857596
60,42,0.00061865774
60,42.75,0.000618742
60,43.5,0.0006188307
60,44.25,0.0006189157
60,45,0.0006189992
60,45.75,0.0006190739
60,46.5,0.00061914686
60,47.25,0.0006192156
60,48,0.0006192785
60,48.75,0.0006193389
60,49.5,0.00061938
60,50.25,0.00061940926
60,51,0.00061941426
60,51.75,0.0006193854
60,52.5,0.0006193401
60,53.25,0.0006192422
60,54,0.00061913003
60,54.75,0.00061898865
60,55.5,0.0006188197
60,56.25,0.00061863754
60,57,0.00061839656
60,57.75,0.00061813014
60,58.5,0.0006178112
60,59.25,0.00061743933
60,60,0.00061704137
60,60.75,0.0006166046
60,61.5,0.00061617617
60,62.25,0.00061576243
60,63,0.0006154025
60,63.75,0.0006150693
60,64.5,0.00061484973
60,65.25,0.0006146647
60,66,0.0006145497
60,66.75,0.0006144824
60,67.5,0.00061443856
60,68.25,0.0006144292
60,69,0.0006144212
60,69.75,0.0006144172
60,70.5,0.00061440794
60,71.25,0.0006143958
60,72,0.00061437476
60,72.75,0.00061435316
60,73.5,0.0006143307
60,74.25,0.0006143135
60,75,0.00061429956
60,75.75,0.0006142993
60,76.5,0.00061430276
60,77.25,0.00061431306
60,78,0.0006143251
60,78.75,0.0006143384
60,79.5,0.00061434624
60,80.25,0.00061435124
60,81,0.0006143498
60,81.75,0.0006143402
60,82.5,0.0006143269
60,83.25,0.00061429996
60,84,0.00061426946
60,84.75,0.00061423134
60,85.5,0.00061418646
60,86.25,0.00061413855
60,87,0.0006140805
60,87.75,0.00061401946
60,88.5,0.00061395153
60,89.25,0.00061387627
60,90,0.00061379775
60,90.75,0.0006137091
60,91.5,0.0006136197
60,92.25,0.00061352795
60,93,0.00061344146
60,93.75,0.0006133579
60,94.5,0.0006132928
60,95.25,0.0006132366
60,96,0.00061319844
60,96.75,0.0006131849
60,97.5,0.00061318296
60,98.25,0.0006132224
60,99,0.0006132703
60,99.75,0.00061333575
60,100.5,0.0006134032
60,101.25,0.0006134712
60,102,0.00061352784
60,102.75,0.0006135793
60,103.5,0.0006136215
60,104.25,0.00061366183
60,105,0.00061370083
60,105.75,0.00061374396
60,106.5,0.0006137871
60,107.25,0.000613831
60,108,0.0006138823
60,108.75,0.0006139367
60,109.5,0.0006140362
60,110.25,0.0006141602
60,111,0.00061433535
60,111.75,0.000614554
60,112.5,0.00061479304
60,113.25,0.0006150344
60,114,0.0006152429
60,114.75,0.0006153891
60,115.5,0.0006154463
60,116.25,0.00061545876
60,117,0.00061539834
60,117.75,0.00061533233
60,118.5,0.000615255
60,119.25,0.00061518105
60,120,0.0006151087
60,120.75,0.0006151322
60,121.5,0.00061521726
60,122.25,0.000615424
60,123,0.00061572273
60,123.75,0.00061606616
60,124.5,0.00061638234
60,125.25,0.0006166459
60,126,0.00061680685
60,126.75,0.00061687257
60,127.5,0.0006168903
60,128.25,0.00061687565
60,129,0.00061688357
60,129.75,0.0006169375
60,130.5,0.0006170463
60,131.25,0.00061718165
60,132,0.00061734044
60,132.75,0.00061749
60,133.5,0.0006176227
60,134.25,0.0006177381
60,135,0.0006178444
60,135.75,0.0006179393
60,136.5,0.00061803084
60,137.25,0.00061811693
60,138,0.0006182061
60,138.75,0.00061829644
60,139.5,0.00061842514
60,140.25,0.0006185717
60,141,0.0006187548
60,141.75,0.0006189389
60,142.5,0.000619123
60,143.25,0.0006192563
60,144,0.00061936537
60,144.75,0.00061942736
60,145.5,0.00061942043
60,146.25,0.0006193789
60,147,0.00061923696
60,147.75,0.0006190897
60,148.5,0.0006189314
60,149.25,0.0006188269
60,150,0.0006187491
60,150.75,0.00061871397
60,151.5,0.0006186734
60,152.25,0.00061862235
60,153,0.0006185749
60,153.75,0.0006185295
60,154.5,0.00061847037
60,155.25,0.00061840116
60,156,0.0006183117
60,156.75,0.0006182294
60,157.5,0.00061815087
60,158.25,0.0006181267
60,159,0.0006181193
60,159.75,0.00061814504
60,160.5,0.00061817793
60,161.25,0.0006182146
60,162,0.0006182519
60,162.75,0.0006182855
60,163.5,0.00061831117
60,164.25,0.00061830535
60,165,0.0006182841
60,165.75,0.00061822357
60,166.5,0.0006181681
60,167.25,0.00061812194
60,168,0.00061810366
60,168.75,0.0006180994
60,169.5,0.0006181115
60,170.25,0.0006181208
60,171,0.00061812426
60,171.75,0.00061813067
60,172.5,0.00061813876
60,173.25,0.00061817013
60,174,0.0006182034
60,174.75,0.0006182406
60,175.5,0.00061826216
60,176.25,0.0006182761
60,177,0.0006182678
60,177.75,0.000618262
60,178.5,0.0006182604
60,179.25,0.0006182752
60,180,0.0006182983
60,180.75,0.0006183391
60,181.5,0.0006183804
60,182.25,0.0006184223
60,183,0.0006184552
60,183.75,0.00061848375
60,184.5,0.000618497
60,185.25,0.00061850814
60,186,0.00061851426
60,186.75,0.00061852275
60,187.5,0.00061853253
60,188.25,0.00061855087
60,189,0.0006185724
60,189.75,0.00061859965
60,190.5,0.00061863125
60,191.25,0.00061866513
60,192,0.00061869883
60,192.75,0.0006187317
60,193.5,0.00061876245
60,194.25,0.00061879016
60,195,0.0006188168
60,195.75,0.00061884033
60,196.5,0.00061886397
60,197.25,0.00061888713
60,198,0.0006189128
60,198.75,0.00061894016
60,199.5,0.00061897415
60,200.25,0.0006190103
60,201,0.0006190499
60,201.75,0.0006190911
60,202.5,0.00061913335
60,203.25,0.0006191745
60,204,0.0006192155
60,204.75,0.0006192554
60,205.5,0.00061929144
60,206.25,0.00061932567
60,207,0.0006193502
60,207.75,0.0006193714
60,208.5,0.0006193862
60,209.25,0.0006193945
60,210,0.00061939936
60,210.75,0.0006193977
60,211.5,0.0006193952
60,212.25,0.0006193914
60,213,0.0006193956
60,213.75,0.0006194036
60,214.5,0.0006194306
60,215.25,0.00061946246
60,216,0.000619504
60,216.75,0.00061954604
60,217.5,0.0006195885
60,218.25,0.00061960856
60,219,0.00061961595
60,219.75,0.00061959715
60,220.5,0.000619556
60,221.25,0.00061950326
60,222,0.00061944436
60,222.75,0.000619393
60,223.5,0.0006193582
60,224.25,0.0006193519
60,225,0.0006193598
60,225.75,0.0006194
60,226.5,0.0006194352
60,227.25,0.00061946147
60,228,0.000619439
60,228.75,0.000619392
60,229.5,0.00061922445
60,230.25,0.00061901315
60,231,0.0006187166
60,231.75,0.00061836233
60,232.5,0.00061797595
60,233.25,0.0006175729
60,234,0.0006171822
60,234.75,0.000616821
60,235.5,0.00061651436
60,236.25,0.0006162327
60,237,0.0006160486
60,237.75,0.0006158941
60,238.5,0.0006158017
60,239.25,0.00061576394
60,240,0.00061575376
60,240.75,0.0006158159
60,241.5,0.0006158935
60,242.25,0.00061600324
60,243,0.00061611633
60,243.75,0.00061623135
60,244.5,0.0006163034
60,245.25,0.0006163474
60,246,0.00061633514
60,246.75,0.0006162522
60,247.5,0.00061613286
60,248.25,0.00061591173
60,249,0.00061566435
60,249.75,0.00061536516
60,250.5,0.00061504124
60,251.25,0.0006147038
60,252,0.0006143808
60,252.75,0.0006140785
60,253.5,0.00061381975
60,254.25,0.00061362656
60,255,0.0006134659
